originating_name,target_name,reaction_count,message,name,description,link
svobodni,parlace,178,"Havlovi pohrobci s pěnou u huby. „Zuřil a křičel a bradu si slinou třísnil,“ citoval nám Ringo Čech z pověsti","Donald Trump, to je velké vítězství. Vyser se na to, Bartoško, vzkazuje Ringo Čech. Rusy všichni provokují, teď to bude jinak","ROZHOVOR „Horáček je statečnej! Líbí se mi, že chce být prezidentem! Ať to zkusí! Já bych mu ale vzkázal: Horáčku, začal jsi trochu brzo. Ono to do voleb ale trochu vychladne... Že byl ve vazbě, tak to přece neznamená, že byl opravdu zavřenej a že něco provedl,“ říká v rozhovoru ParlamentníchListů.c...",http://www.parlamentnilisty.cz/arena/rozhovory/Donald-Trump-to-je-velke-vitezstvi-Vyser-se-na-to-Bartosko-vzkazuje-Ringo-Cech-Rusy-vsichni-provokuji-ted-to-bude-jinak-461860
svobodni,parlace,174,"Trump drtivě vede. A je tu strašný, strašný výsměch České televizi. Ať to tam radši nečtou","Trump drtivě vede. A je tu strašný, strašný výsměch České televizi. Ať to tam radši nečtou",Prezidentské volby ve Spojených státech přilákaly i v noci k sociálním sítím šéfredaktora MF Dnes Jaroslava Plesla či bývalého radního pro rozhlasové a televizní vysílání Petra Štěpánka.,http://www.parlamentnilisty.cz/arena/monitor/Trump-drtive-vede-A-je-tu-strasny-strasny-vysmech-Ceske-televizi-At-to-tam-radsi-nectou-461931
svobodni,idnes,163,Oproti běžnému stavu českých silnic už asi není jízda po kolejích velkou změnou...,"Seniorka považovala trať za špatnou silnici, minula i zastávku s lidmi - iDNES.cz",,http://ostrava.idnes.cz/opakovana-situace-v-ostrave-ridicka-uvizla-v-kolejisti-pik-/ostrava-zpravy.aspx?c=A161118_151746_ostrava-zpravy_woj
svobodni,IvCRN,161,"Dobre ráno, Ameriko.

Donald Trump je POTVRZEN 45tým presidentem Spojených států amerických.

Právě teď (8:32).",,,
svobodni,parlace,160,"Pozor, pozor, hovoří Karel Gott",Karel Gott pro PL: Donald J. Trump vrací lidem naději. Jako se to povedlo Reaganovi,"Donald Trump Američanům svým zvolením vrací naději, že lze proměnit americký sen ve skutečnost, říká ParlamentnímListům.cz několikanásobný Český slavík Karel Gott ve spojitosti s cestou amerického miliardáře do Oválné pracovny Bílého domu.",http://www.parlamentnilisty.cz/arena/monitor/Karel-Gott-pro-PL-Donald-J-Trump-vraci-lidem-nadeji-Jako-se-to-povedlo-Reaganovi-462151
svobodni,IvCRN,160,"11. 9. 2014 zrušilo Ministerstvo školství záštitu projektu, který měl nezletilým, v čase kdy nesmějí opustit prostor (!), propagovat islám. Tento projekt byl podpořen americkou ambasádou. To pro ukázku, jaká byla za Obamy politika. 

Trump k islámu pronesl: ""Naprostý zákaz vstupu muslimů na území USA dokud nezjistíme, co se to sakra děje.""

 A proč ne? 

Proč vysoké školy filosofie nejedou aktuálně na dvě směny a neanalyzují korán, hadísy a životopis Mohameda? To druhé dosud nikdo ani nepřeložil z angličtiny. Jak málo někdo ví o tom, čemu napomáhá. Zdrojové texty jsou klíčové, ty neokecají. 

Proč se skoro neučí části historie islámských útoků na Evropu včetně těch na Český stát a posléze na Habsburské soustátí v letech 1526 - 1791? 

Proč Ústav pro studium totalitních režimů neanalyzuje režim Islámského státu, ať víme, co nutí desítky tisíc muslimů z celého světa sjet se na jedno místo, popřít lidskost a zkusit svět zničit? to že chtějí zničit svět říká i Bronislav Ostřanský: http://zpravy.aktualne.cz/zahranici/arabista-islamiste-touzi-po-konci-sveta-vidi-ho-vsude/r~bf56243241a211e5a80c0025900fea04/

Proč existuje výjimka ze zákona o týrání zvířat, která umožňuje utýrat zvíře? A prodávat ho neoznačené v kebabech? A proč Dienstbierova hatefree zve na toto maso do mešit? www.ivcrn.cz/halal-videa/ ? Proč se to sakra jmenuje ""Zákon České národní rady na ochranu zvířat proti týrání"" když to týrání zvířat legalizuje? George Orwell by koukal... 

To bude otázek, než si uvědomíme, co se to sakra děje. 

Zdroj obrázku: http://tn.nova.cz/clanek/islam-na-zakladce-v-trutnove-co-tomu-rika-skolni-inspekce.html",Ministerstvo školství zrušilo záštitu projektu o islámu,"Ministerstvo školství odebralo svou záštitu projektu Muslimové očima českých školáků, který měl středoškolským studentům přiblížit odlišnou kulturu a vychovávat je k toleranci. Podle ministra Marcela Chládka (ČSSD) měli někteří rodiče z projektu obavy a zrušení podpory doporučili také odborníci. Pro...",https://www.novinky.cz/domaci/347471-ministerstvo-skolstvi-zrusilo-zastitu-projektu-o-islamu.html
svobodni,spd,160,"Hnutí Svoboda a přímá demokracie – Tomio Okamura děkuje všem příznivcům a voličům, kteří podpořili kandidáty našeho hnutí ve volbách do krajských zastupitelstev. V koalici se Stranou Práv Občanů a v samostatné kandidátce se naše hnutí prosadilo ve většině krajů a desítky našich kandidátů se prosadily do krajských zastupitelstev. Jde o obrovský úspěch vlasteneckého hnutí, které prosazuje přímou demokracií a které existuje pouhých 14 měsíců. Děkujeme za obrovskou práci naším členům a příznivcům, kterou odvedli v průběhu volebních kampaní. Naší zastupitelé budou aktivně prosazovat v rámci krajských zastupitelstev programové cíle našeho hnutí. Jde především o zastavení nelegální imigrace a diktátu EU a prosazování přímé demokracie.",Timeline Photos,,https://www.facebook.com/hnutispd/photos/a.974781025886076.1073741828.937443906286455/1271788262852016/?type=3
svobodni,IvCRN,159,"Když francouzská návrhářka odmítne poskytovat své služby Melanii Trump, jásá se a tleská. Když restauratér odmítne poskytovat své služby muslimům, křičí se a hrozí. Dvojí metr, základ každého totalitního myšlení.
https://www.novinky.cz/zahranicni/amerika/421065-francouzska-navrharka-odmita-oblekat-melanii-trumpovou.html",Francouzská návrhářka odmítá oblékat Melanii Trumpovou,"Francouzská módní návrhářka žijící v New Yorku Sophie Thealletová, která vytvořila pro americkou první dámu Michelle Obamovou několik kolekcí, odmítá oblékat její nástupkyni, Melanii Trumpovou. Důvodem jsou politické názory jejího manžela, Donalda Trumpa.",https://www.novinky.cz/zahranicni/amerika/421065-francouzska-navrharka-odmita-oblekat-melanii-trumpovou.html
svobodni,IvCRN,158,"Američtí neomarxisté v ulicích. Hořící auta, šibenice s Trumpem, trička s CheGuevarou. Děcka z vyšší sociální třídy, která mají z vysokých škol v mozku bramboračku z neomarxismu. ""V davu je i dívka zahalená v burce s nápisem „Jsem muslimka a bojím se“. Černošský mladík v kožené bundě udává hesla... „Zvolily ho hlasy bohatých bílých mužů, ne naše,“ dodává rachitický mladík v černé mikině"" - no a přesně to jsme Vám chtěli vzkázat, multikulturní neomarxistická lůzo! Prý pro vás ""končí svět, jak ho známe"".
A ono fakt jo.
Cítím ve vzduchu transatlantickou kontrarevoluci bílýho muže.
A že teda včas. Je konečně čas, aby se ozvali ti, co se jich už léta nikdo na nic neptal. Ti, co měli držet hubu a táhnout celý tenhle experiment. 

Éra úspěšných multikulturních mladých lidí, kteří pokládají za ""cool"" nenávidět vlastní rasu a vlastní zemi a netolerují jiný názor než svůj, ta už snad končí. 

Dalšími bolestnými výkřiky zlaté mládeže se můžete pobavit zde: https://ageofshitlords.com/election-butthurt-twitter-edition/

Dobré ráno přeji.",Timeline Photos,,https://www.facebook.com/ivcrn.news/photos/a.513719328756037.1073741827.513697425424894/990286804432618/?type=3
svobodni,usvit,157,"Dámy a pánové, Norsko dnes uznává sňatek dospělého imigranta s jedenáctiletou dívkou, ale děti české matce odebralo za údajné zanedbání výchovy. V Německu je dnes evidovaných na 1500 vdaných, či ženatých nedospělých cizinců. Dánsko dokonce v zařízeních pro imigranty vytváří společné bydlení pro dospělé muže s nezletilými nevěstami. Představitelé italských muslimských obcí požadují povolení mnohoženství. 

V pátek a sobotu prosím zastavte premiéra Sobotku a celou naší vládu v jejich proimigrační, bruselské kolaboraci vedené madam Merkelovou. Běžte ke krajským volbám a rozhodněte o naší budoucnosti.",Zabraňme islamizaci České republiky - pojďte k volbám!,,https://www.facebook.com/usvitnarodnikoalice.cz/videos/1254446981273157/
svobodni,IvCRN,156,"Donald Trump volá po naprostém zákazu vstupu muslimů na území USA dokud představitelé státu nezjistí, co se sakra děje. 
Aneb proč byl také zvolen.

Ten nebude na tajňačku tahat do státu nadržené Afghánce jako Sobotka.",Timeline Photos,,https://www.facebook.com/ivcrn.news/photos/a.513719328756037.1073741827.513697425424894/989580411169924/?type=3
svobodni,IvCRN,156,"Kde jsou všichni bojovníci za svobodu? Kdo čeká na letišti u letadel z Turecka, tak jako naši milí bojovníci minulých válek čekají u letadel z Ruska na jednotlivé zavřené novináře? 

Hej, pitomci, Erdolf dal zavřít sto tisíc lidí, novináře, učitele, městské zastupitele, policisty, ... Kde jste?

 Nepřišel vám příkaz z Brusele? Bojíte se, že by se někdo mohl začít ptát, jak je to tedy s tou garancí liberální demokracie členů NATO? Nebo kdo už před lety donutil tureckou armádu přestat zajišťovat sekulární charakter Turecka a umožnil Erdolfovi nastoupit do vlaku demokracie, ze kterého těmi čistkami po falešném pokusu o převrat vystoupil? 

Kde jsou všichni bojovníci za svobodu Tibetu, když Erdolf bombarduje Kurdy na svém i cizím území? 

Co, že neprotestují proti zatýkání starostů a starostek? 

Koho zajímají Kurdové, když si nedokázali pořídit ani nějakého dalajlámu, se kterým by se mohli aktivisti fotit a nábožně poslouchat jeho moudra...

Komentář: J. Krynický

http://www.independent.co.uk/news/world/asia/facebook-twitter-whatsapp-turkey-erdogan-blocked-opposition-leaders-arrested-a7396831.html","Whatsapp, Twitter and Facebook are now blocked in Turkey","Access to social media and sharing websites has been blocked in Turkey following the arrests of 11 Kurdish-backed politicians, according to an internet monitoring group. At around 1am local time on Friday monitoring network Turkey Blocks, which provides a live feed of internet shutdown incidents in…",http://www.independent.co.uk/news/world/asia/facebook-twitter-whatsapp-turkey-erdogan-blocked-opposition-leaders-arrested-a7396831.html
svobodni,IvCRN,155,,Náboženský extrémismus,,https://www.facebook.com/NabExt/photos/a.388559446039.209252.375660436039/10155487473111040/?type=3
svobodni,usvit,153,"„Pokud kancléřka Merkelová pozve do Německa a do Evropy statisíce Syřanů a tím způsobí největší imigrační a bezpečnostní krizi v moderní historii Evropy, měla by okamžitě rezignovat. A to jsem ještě mírný! Díky její politice umírali lidé a některé její kroky by se daly označit za trestný čin! Na to už omluva nestačí.

 Nemůže přece udělat nevratné, „smrtící“ kroky a pak říct „nepovedlo se to, tak se omlouvám“! To samé platí pro nikým nevolenou europartu, jako jsou předseda Evropské komise Juncker nebo eurokomisařka Mogheriniová""  uvedl Marek Černoch v rozhovoru pro Parlamentní listy.","Marek Černoch prozradil, co se dělo ve sněmovně kvůli Turecku. Merkelová by měla rezignovat, a to jsem ještě mírný, dodává","ROZHOVOR Šéf poslaneckého klubu hnutí Úsvit Marek Černoch v rozhovoru pro ParlamentníListy.cz prozradil, jak v týdnu probíhalo na výboru Poslanecké sněmovny jednání o bezvízovém styku s Tureckem. A poté připomněl, jak k této...",http://www.parlamentnilisty.cz/arena/rozhovory/Marek-Cernoch-prozradil-co-se-delo-ve-snemovne-kvuli-Turecku-Merkelova-by-mela-rezignovat-a-to-jsem-jeste-mirny-dodava-452024
svobodni,IvCRN,152,,Skutečně nekorektně,,https://www.facebook.com/SkutecneNekorektne/photos/a.1056397847716726.1073741827.125104147512772/1251138774909298/?type=3
svobodni,IvCRN,151,"""Praha, UMPRUM, 17. listopadu 2016. Je mi moc smutno. Místo sovětských komunistů budeme mít islámský chalifát. Naštěstí jsem už žil dostatečně dlouho."" 

FB Miroslav Melichar

Až se budete divit kam jdou Vaše daně, buďte v klidu - mladí ""umělci"" za ně studují a propagují islamizaci. Dnešní blahobytní studenti totalitu vítají, zatímco ti v devětatřicátém se proti ní postavili a zaplatili za to svými životy. To je vývoj, co?",Timeline Photos,,https://www.facebook.com/ivcrn.news/photos/a.513719328756037.1073741827.513697425424894/997745453686753/?type=3
svobodni,usvit,148,"Tatjana Festerling: V Německu je islamizace v plném proudu a nedá se zastavit! Díky Angele Merkelové se tento proces ještě urychlil. V některých městech a obcích máme stavy podobající se občanské válce. Nenechte dopustit, aby k tomu došlo i u vás v České republice. 
Apeluji na vás z Německa, podporujte svého prezidenta a Úsvit národní koalice, přijďte na jednu ze čtyř demonstrací proti islamizaci 28. 9. od 14:00 v Praze, Ostravě, Plzni a Mostě. V Mostě se na vás budu těšit osobně. Přijďte!

Přidejte se a pozvěte i své přátele: https://www.facebook.com/events/216658975401437/",Tatjana Festerling: V Německu se islamizace už nedá zastavit,,https://www.facebook.com/usvitnarodnikoalice.cz/videos/1239209222796933/
svobodni,idnes,147,Tak tohle je oproti našim končinám úplné sci-fi.,VIDEO: Japonci během pouhých sedmi dnů opravili kráter v centru Fukuoky - iDNES.cz,,http://zpravy.idnes.cz/japonsko-fukuoka-propad-ulice-krater-oprava-fmn-/zahranicni.aspx?c=A161115_081644_zahranicni_jan
svobodni,usvit,146,"Marek Černoch: Budu mluvit na tvrdo, přímo a bez politické korektnosti, která si myslím, že sem vůbec nepatří.

Dohoda s Tureckem není nic jiného, než vydírání. Prezident Erdogan chytil Evropu pod krkem a vy mu, pane premiére Sobotko, ještě tleskáte. Cíl Turecka je jediný. Vymáčknout z Evropské unie co nejvíc, ať už v penězích, nebo v politických dohodách.",,,https://www.facebook.com/usvitnarodnikoalice.cz/videos/1235983356452853/
svobodni,eurozpravy,144,"Vypadni, nebo ti rozbijeme hubu... Dopiješ to pivo a vypadneš pryč, do týhle hospody už nepáchneš, tady pro tebe není místo, hrozili hosté hospody Hollanovi a Stropnickému","Stropnického a Hollana napadli kvůli uprchlíkům. Vypadněte, křičela hospoda | EuroZprávy.cz","Brno - Brněnského zastupitele Matěje Hollana a předsedu Zelených Matěje Stropnického včera v Brně vyhodili z hospody. Podle Hollana jim vyhrožoval násilím známý advokát Richard Špíšek, který například obhajoval Kevina Dahlgrena. Ten to odmítá a všechno svádí na kamaráda, se kterým byl na pivu.",http://domaci.eurozpravy.cz/zivot/167417-stropnickeho-a-hollana-napadli-kvuli-uprchlikum-vypadnete-kricela-hospoda/
